longitude,latitude,altitude,landUse
120.5167494,22.6139467,15.61385059,交通利用土地
120.541036,23.538575,93.04762268,農業利用土地
120.2067183,22.9832267,17.94636536,公共利用土地
120.3832155,24.0328435,2.845081806,交通利用土地
120.6571845,24.1447495,69.14936829,交通利用土地
120.530759,24.236945,5.192154408,交通利用土地
120.709848,24.255699,194.7900543,遊憩利用土地
120.0420604,23.1119238,0,水利利用土地
120.208692,22.932847,2.643240452,水利利用土地
120.9577238,23.8874127,627.703064,森林利用土地
120.4776867,23.7773733,34.18276215,交通利用土地
120.2081128,22.9846253,17.29745293,公共利用土地
121.7916,24.824,1.929921269,水利利用土地
121.5313203,24.975612,14.4546814,建築利用土地
120.5927778,23.8110722,66.93564606,水利利用土地
120.6360143,23.4730582,630.6060791,森林利用土地
121.4646868,25.1174232,0.162173569,交通利用土地
118.319881,24.474859,6.15413332,其他利用土地
121.201625,25.07259,14.606143,交通利用土地
120.4813307,22.8875857,47.82290649,遊憩利用土地
120.5034836,23.6631646,41.9617157,農業利用土地
120.3884437,24.0334958,2.843018293,交通利用土地
120.3831938,23.2571098,32.9749527,其他利用土地
120.4964017,23.7013315,34.02758408,交通利用土地
120.511365,23.657038,47.53128052,公共利用土地
120.6414942,23.7744705,103.6071243,水利利用土地
121.6431694,25.1699121,319.3614197,其他利用土地
120.3820444,23.7282417,17.78555107,水利利用土地
120.4668274,24.1543311,2.84312439,農業利用土地
120.9465766,23.9748667,431.3392944,建築利用土地
118.32333,24.430164,4.706192493,農業利用土地
120.5847778,23.4467278,207.0580902,交通利用土地
121.6563,24.12887,7.982321739,交通利用土地
121.445724,25.0103225,4.956213951,農業利用土地
120.2114367,22.9507665,18.04369926,交通利用土地
120.685602,24.17332,113.3647842,交通利用土地
120.815313,24.655177,20.28290367,交通利用土地
121.3202487,25.0005651,90.21749115,公共利用土地
120.281785,23.0092867,11.79061699,交通利用土地
121.4748521,25.0010993,7.295768738,交通利用土地
120.61055,23.307266,285.8865356,森林利用土地
120.3142281,22.7334282,13.51776123,遊憩利用土地
119.4138408,23.2132341,13.97529411,其他利用土地
120.2062973,22.9835139,18.13441277,公共利用土地
121.3378046,24.94448,97.59395599,建築利用土地
120.6226697,23.8088742,85.13639069,遊憩利用土地
120.1754442,23.4554926,4.116263866,水利利用土地
121.23274,25.09353,15.24619198,交通利用土地
120.603691,24.179058,150.4955444,公共利用土地
119.9324676,25.9677867,0,水利利用土地
120.442223,23.498008,29.89712715,建築利用土地
119.554446,23.657777,7.314522266,交通利用土地
121.459044,23.768771,91.98757935,交通利用土地
120.457451,23.509557,28.81252098,水利利用土地
120.1802014,23.329446,0.674116492,公共利用土地
121.1575904,24.9788011,110.0472641,農業利用土地
121.5069111,23.9222194,141.6037292,交通利用土地
121.4906289,25.0098458,1.501888037,遊憩利用土地
120.9403777,23.9873192,410.7485962,農業利用土地
120.894695,24.742779,2.654072046,交通利用土地
121.5376425,25.0641455,3.701213121,遊憩利用土地
121.4605147,25.0997847,0.00199657,遊憩利用土地
121.0772193,23.9457727,822.7905273,建築利用土地
120.519895,23.87676,31.90355492,交通利用土地
120.693265,24.3286,259.0227356,公共利用土地
120.5459098,23.61326,113.3195114,公共利用土地
119.9321176,25.9717033,21.45986557,建築利用土地
120.6530948,22.2655596,6.98810339,交通利用土地
120.138,23.02,-0.037475023,水利利用土地
120.4871435,23.7023237,30.94367409,交通利用土地
120.6257522,22.4179713,61.19194412,農業利用土地
120.2956115,23.6609984,7.75164175,農業利用土地
120.1783185,23.3060373,2.457611799,農業利用土地
120.4794318,23.816171,31.52004242,農業利用土地
121.2067403,23.1264393,288.5789795,農業利用土地
121.59567,24.010815,16.05553055,農業利用土地
120.9101582,24.8087807,0.000545636,水利利用土地
120.3519221,23.1944825,30.32777977,水利利用土地
120.474658,22.5171161,1.213579059,水利利用土地
120.2934795,23.4747225,7.76706171,遊憩利用土地
121.5132925,25.0559386,0.057562329,遊憩利用土地
120.2853724,23.0782809,7.422117233,遊憩利用土地
120.903305,24.709377,42.02365112,建築利用土地
120.5454708,23.6447909,69.73620605,交通利用土地
121.4591367,25.0324469,1.085452557,遊憩利用土地
121.7150804,24.7191474,18.79623032,農業利用土地
120.765468,24.401263,322.8934021,公共利用土地
121.2952962,24.3141706,1701.58313,農業利用土地
120.59898,23.30312,271.1080933,交通利用土地
120.9662318,23.96918,447.1316223,公共利用土地
121.5002033,25.1062152,2.734161377,礦鹽利用土地
120.830909,24.6039086,18.64209557,農業利用土地
121.9270849,25.0178538,10.57850933,交通利用土地
121.8233444,24.6710164,1.856767297,交通利用土地
121.9214451,25.1082597,93.38560486,交通利用土地
121.55163,24.983659,15.26144886,交通利用土地
121.205162,24.9748662,111.0183411,農業利用土地
120.268954,22.7300956,1.193811178,其他利用土地
120.1426404,23.3518821,0.490622163,水利利用土地
121.2817165,24.3022409,1550.973999,農業利用土地
121.536043,23.651841,22.46678352,公共利用土地
120.2150069,23.078467,3.8569417,交通利用土地
120.5840305,23.8667954,45.5109787,交通利用土地
120.151602,23.3181649,2.822380066,水利利用土地
121.747863,24.308321,22.69826889,其他利用土地
120.8118449,24.5561762,94.69159698,遊憩利用土地
121.213386,25.07819,16.2753315,農業利用土地
118.376801,24.446751,26.95450592,交通利用土地
120.2951477,23.2770605,9.609282494,農業利用土地
120.302912,22.700605,15.84022141,建築利用土地
120.294432,23.7086,8.346253395,交通利用土地
120.652776,23.403356,956.5200195,交通利用土地
120.203737,23.42599,2.97616291,水利利用土地
118.247478,24.428587,9.274421692,其他利用土地
120.561274,24.284743,6.142603397,交通利用土地
120.2944067,23.8487683,7.394096375,交通利用土地
120.3869028,24.027848,3.417601824,其他利用土地
120.4710617,23.67488,32.5413208,交通利用土地
121.8349038,24.6628771,8.694604874,其他利用土地
120.3202129,23.8410625,9.279633522,交通利用土地
120.582338,24.372989,1.794659972,水利利用土地
120.2191569,23.0069824,19.31992912,交通利用土地
120.2175703,22.9759431,18.94638824,公共利用土地
120.2067219,22.9831572,18.02230072,公共利用土地
120.9980321,23.9615489,520.649353,水利利用土地
118.3367229,24.4661009,5.253727436,農業利用土地
120.5042401,22.5165041,3.504594088,遊憩利用土地
120.3522885,23.4111308,17.73770714,交通利用土地
120.4614862,24.1531725,2.752842426,交通利用土地
120.47242,22.58249,10.56829548,農業利用土地
120.6715723,24.2165582,148.1910553,建築利用土地
120.2945319,23.2749077,8.986286163,交通利用土地
118.3230178,24.4475459,20.90415001,公共利用土地
120.5133424,23.6476908,51.66052628,森林利用土地
120.679051,23.911219,107.8834839,其他利用土地
120.353506,23.705345,14.97256851,交通利用土地
121.150094,24.96624,112.3516006,其他利用土地
120.5189083,23.6434667,53.36595917,水利利用土地
121.1761308,22.7839368,10.19456673,公共利用土地
121.7103651,24.6446719,77.21109009,公共利用土地
120.5863903,24.0547812,185.1256561,交通利用土地
120.6267367,22.8653933,127.4152603,交通利用土地
121.4904253,25.0377609,1.301268101,遊憩利用土地
120.335883,23.43415,15.08940315,農業利用土地
119.5979886,23.5337381,7.394064903,交通利用土地
121.9142625,25.0747247,1.001120567,水利利用土地
121.4464331,25.0413987,2.787896156,遊憩利用土地
121.6669053,25.0911471,25.40968704,交通利用土地
120.4839678,23.8492737,31.58005905,交通利用土地
121.180518,25.085292,3.24351573,農業利用土地
121.3596502,25.012295,147.9252167,交通利用土地
118.4057703,24.4760716,6.654818058,交通利用土地
120.7054138,23.7487634,229.819458,森林利用土地
120.1633717,23.0951304,2.840028048,水利利用土地
120.3078068,22.9205006,22.7672596,交通利用土地
120.1244083,23.5110333,3.019658327,遊憩利用土地
120.601754,23.895902,40.39156723,農業利用土地
120.6850075,23.7559909,153.2557526,交通利用土地
121.546736,24.978847,15.31261253,建築利用土地
120.6975174,23.1062323,384.7750854,水利利用土地
120.5262683,23.69647,42.46087265,交通利用土地
121.2236308,25.0861473,18.09704018,交通利用土地
120.45607,23.595293,33.08673477,公共利用土地
120.1610327,23.3344039,0.13438426,農業利用土地
120.3588188,22.642868,20.31199265,公共利用土地
121.8042834,24.4586725,15.69578743,交通利用土地
121.151842,24.0538805,1459.02771,建築利用土地
120.7954254,23.8272823,240.5359802,遊憩利用土地
121.2078039,25.0684866,17.80268478,水利利用土地
121.5813089,22.0255089,161.0913239,森林利用土地
118.4144535,24.4837556,5.142484665,水利利用土地
119.6066157,23.5854617,2.062571287,交通利用土地
120.50283,22.620169,16.3908062,交通利用土地
121.788207,24.638523,5.809265137,遊憩利用土地
120.59374,24.1279357,115.3893127,建築利用土地
121.1220665,24.9786667,98.37221527,農業利用土地
121.5502863,25.0709769,1.750474453,交通利用土地
120.687288,23.279675,810.6021729,農業利用土地
120.4346985,23.7128393,27.7430172,遊憩利用土地
120.6533,24.3012,118.604744,農業利用土地
121.1495554,25.0462394,53.93753815,農業利用土地
120.602415,24.176823,155.0440979,公共利用土地
120.1054733,23.1382383,1.87161231,交通利用土地
121.2462168,25.1164678,4.843677044,交通利用土地
120.3269658,23.5292081,10.83699036,農業利用土地
120.8735132,24.2398428,451.4312744,農業利用土地
120.4911851,26.3635603,30.62059593,交通利用土地
120.774311,24.274732,280.6314087,交通利用土地
121.2259996,24.9368657,150.2710724,交通利用土地
120.1050067,23.0468156,0.399571717,交通利用土地
120.2570839,23.7687334,5.84279108,交通利用土地
121.6406984,25.2280734,8.131474495,交通利用土地
120.872145,24.040664,316.2966309,水利利用土地
120.4969013,23.970271,18.03258324,其他利用土地
119.5889186,23.5514134,2.317090034,水利利用土地
120.1758174,23.7380292,-2.939343452,水利利用土地
120.5483331,22.6432972,28.58851433,建築利用土地
121.4890167,25.1382183,4.100572109,建築利用土地
120.750319,23.456002,927.621521,交通利用土地
120.4259724,23.7462118,25.87700462,交通利用土地
120.6168562,24.1740524,94.2179184,交通利用土地
120.7855383,21.9483417,3.235809803,水利利用土地
118.3170033,24.4325179,12.73831177,建築利用土地
121.9239736,25.0187041,4.353572369,其他利用土地
120.4385356,23.4788888,30.35063171,建築利用土地
121.24406,25.068366,35.2819519,交通利用土地
120.4925966,26.3692056,1.083551049,水利利用土地
120.680126,23.5469532,1112.774414,森林利用土地
120.6425123,22.8606889,158.5565796,森林利用土地
120.57664,24.0374306,100.8339615,交通利用土地
120.5021829,23.8814002,27.80706787,交通利用土地
120.8015429,23.8303006,252.0880432,建築利用土地
120.9375925,23.8521168,795.9285278,建築利用土地
120.989557,24.929039,21.10573578,農業利用土地
120.9711268,23.9702751,456.2498474,建築利用土地
119.567265,23.564355,8.381259918,交通利用土地
120.454406,23.493706,32.15621185,交通利用土地
120.7474573,24.1895588,200.7824554,交通利用土地
120.3541205,23.2226287,27.52248573,交通利用土地
121.4630941,25.0160065,4.950153828,交通利用土地
120.6465582,24.112423,36.69001389,建築利用土地
120.4657208,23.4572251,38.63153839,交通利用土地
121.8180883,24.8272091,2.102543116,交通利用土地
120.429391,23.6173173,23.29928589,農業利用土地
120.543469,22.894765,47.0500412,公共利用土地
121.6230351,25.0759164,10.19883347,交通利用土地
121.2163845,25.0608951,28.74772072,農業利用土地
121.466906,25.1098388,0,建築利用土地
120.6934386,24.2096181,154.5451202,農業利用土地
120.163327,23.493376,1.284340382,農業利用土地
120.3743377,22.6303643,13.89839745,遊憩利用土地
120.178509,23.120548,2.584217072,水利利用土地
120.0358486,23.1006992,3.018763065,其他利用土地
119.952017,26.1624,23.78531075,農業利用土地
121.7084982,24.7093404,25.18697929,農業利用土地
121.262177,25.083527,22.03219986,水利利用土地
120.1654664,23.2773927,1.859658718,水利利用土地
121.4995544,25.2733681,16.82602692,森林利用土地
121.0780568,24.9266377,123.7649155,農業利用土地
120.348751,23.604696,10.97482777,農業利用土地
120.359317,24.007973,6.269565105,遊憩利用土地
121.5707225,23.9752778,32.76104355,農業利用土地
120.7441878,23.2892878,1196.518433,其他利用土地
120.4709325,23.6748463,32.43144226,建築利用土地
120.624675,22.3309944,11.33127975,交通利用土地
120.4710306,23.6751045,33.30060577,其他利用土地
120.3656667,23.5853283,11.79616642,農業利用土地
119.5586701,23.6612263,13.21441746,交通利用土地
121.2154131,25.0607905,29.85282326,農業利用土地
121.926328,25.0221119,16.66423988,森林利用土地
120.3989832,23.286712,36.13838577,交通利用土地
120.293992,23.4564235,10.56046867,公共利用土地
121.276898,24.983625,103.4898453,建築利用土地
120.3090519,22.9271275,25.64003944,農業利用土地
120.5746255,23.596371,323.3995361,公共利用土地
120.4852152,26.3595094,1.59368217,公共利用土地
120.6483452,24.2580749,178.0205383,遊憩利用土地
120.79135,23.8251514,230.2447968,農業利用土地
121.46208,25.005571,8.141828537,交通利用土地
120.4690983,22.639805,13.55732632,交通利用土地
121.6141975,24.6613838,142.7134552,交通利用土地
120.4057527,23.5834405,16.44467545,交通利用土地
120.2760351,22.6274954,59.98156357,森林利用土地
120.6109893,24.1032391,23.66960907,交通利用土地
120.555309,23.424212,148.9320374,交通利用土地
121.7838907,24.4792331,47.88262939,交通利用土地
120.21792,23.784545,3.018977404,交通利用土地
121.5395087,24.9845425,12.63447762,公共利用土地
120.1636076,23.5582438,1.211956739,其他利用土地
120.6541386,24.1301802,57.55252838,遊憩利用土地
121.0007187,24.9303191,27.43870544,農業利用土地
118.3176872,24.4279024,4.60473299,遊憩利用土地
120.4761197,23.4618549,39.85956955,水利利用土地
121.480037,25.054927,0.520465493,遊憩利用土地
121.2856462,24.8936566,79.34771729,水利利用土地
120.904156,24.704986,43.23711777,農業利用土地
120.6066774,23.4384368,236.016861,交通利用土地
120.9829528,24.8437715,13.73766994,農業利用土地
121.251028,25.069648,36.52331161,交通利用土地
120.1493321,23.60054491,1.052450061,農業利用土地
120.145212,23.61772391,0.628526986,農業利用土地
120.1498159,23.54391804,2.520527124,其他利用土地
120.1465072,23.55690747,0.905234873,農業利用土地
120.2246823,22.84660898,1.648012519,農業利用土地
120.2271153,22.82153958,2.600470304,農業利用土地
120.2355601,22.81042266,1.830511928,農業利用土地
120.2129465,22.8190886,0.549993813,農業利用土地
120.1384189,23.3457669,0.513852417,農業利用土地
120.1418434,23.34879917,0.335030794,水利利用土地
120.1916856,23.33346231,1.194877744,農業利用土地
120.1013973,23.12567421,1.109318852,其他利用土地
120.1586207,23.54868686,0.968861759,農業利用土地
120.1505502,23.56015242,1.30409658,水利利用土地
120.5719055,22.38432279,3.578293562,建築利用土地
120.5779293,22.38064968,2.328770876,農業利用土地
120.5209648,22.41600086,-0.547577798,農業利用土地
120.5448922,22.4067419,1.178850651,其他利用土地
120.1227931,23.29889354,1.655129433,水利利用土地
120.1379172,23.31486217,0.737510026,農業利用土地
120.73822,21.97188,25.11955833,森林利用土地
120.1385211,23.0023461,0.9403947,公共利用土地
120.5732191,24.0653737,141.5240936,交通利用土地
121.255055,25.081671,29.73661423,交通利用土地
120.54945,23.552069,127.6899414,交通利用土地
120.3380156,23.9787529,1.481831074,農業利用土地
119.9180417,26.1694748,34.41152573,農業利用土地
120.1461813,23.5692757,0.593291283,交通利用土地
121.5361862,23.9043914,46.04009247,公共利用土地
118.3953293,24.4918215,4.004673958,水利利用土地
120.2186864,23.0099277,19.44631386,建築利用土地
120.4481467,23.6542067,26.92466545,農業利用土地
120.7223867,23.8059828,194.5288391,交通利用土地
118.329793,24.451666,25.11062241,其他利用土地
120.6504902,24.2175359,131.7556915,交通利用土地
121.1611752,22.9545305,167.5583649,建築利用土地
120.2083154,22.9771073,14.31627083,建築利用土地
120.152291,23.3784039,2.157419443,公共利用土地
120.17072,23.321486,1.609499454,其他利用土地
118.2363563,24.4339697,7.98208189,交通利用土地
120.3833002,23.8905693,14.3312273,農業利用土地
121.222772,24.2531042,1677.398804,交通利用土地
121.505163,25.124698,2.897152662,交通利用土地
120.4881908,22.7595608,33.25966263,農業利用土地
120.712953,23.973456,149.3676453,建築利用土地
120.4990477,22.4972218,3.38785243,農業利用土地
120.4539961,23.4998646,32.52171326,公共利用土地
121.3092284,24.9607003,114.959053,遊憩利用土地
120.6128545,22.6445349,95.79962158,公共利用土地
121.7644837,25.1618302,17.41046143,遊憩利用土地
120.8942434,24.7432678,3.162091255,交通利用土地
120.4745054,23.6727574,35.17505646,建築利用土地
119.6211673,23.5656856,20.78650856,森林利用土地
120.1258045,23.2410602,3.356220961,公共利用土地
120.4596495,23.7929616,31.69474983,公共利用土地
121.5051335,24.7791574,407.1791382,森林利用土地
120.2773169,23.1995516,10.0839262,交通利用土地
120.3890683,23.881645,13.74491405,交通利用土地
120.2062963,22.9826237,17.02964783,交通利用土地
120.280151,23.6564,8.567427635,公共利用土地
120.187094,23.7149216,1.342428207,農業利用土地
120.4422693,23.7116247,26.25034904,公共利用土地
120.184811,22.994798,2.115971565,交通利用土地
121.923318,25.019313,5.614126682,其他利用土地
120.267384,22.87264,24.67872047,建築利用土地
121.5367551,25.2703692,107.5118408,農業利用土地
121.103982,24.764761,181.3913727,交通利用土地
120.1201022,23.2649051,1.803901672,交通利用土地
120.4524922,22.8334917,108.0313797,森林利用土地
120.5515248,22.6577844,30.05978203,遊憩利用土地
121.2276255,22.8750434,53.84104538,交通利用土地
121.26297,25.082501,24.34742737,水利利用土地
120.540124,24.288902,4.874801636,交通利用土地
120.5572161,23.9453909,26.37469673,建築利用土地
120.7271941,22.7505997,683.7537231,公共利用土地
120.6372521,23.9117677,412.513031,交通利用土地
120.4929949,24.2058557,2.097867727,水利利用土地
120.66721,23.53761,1008.895142,交通利用土地
120.5426849,23.703102,51.62982941,建築利用土地
120.6149459,24.2433321,201.6167908,交通利用土地
121.1345047,25.0120943,68.13419342,交通利用土地
121.4372197,25.2071301,24.09092331,交通利用土地
121.8098973,24.8432401,6.014200211,建築利用土地
120.6688285,23.5564572,1053.60144,公共利用土地
120.7709536,24.0955511,235.1707611,農業利用土地
121.539731,25.0173677,7.483494282,公共利用土地
120.5044198,22.555506,7.016262531,農業利用土地
121.1180663,25.008734,64.93959045,農業利用土地
120.45151,23.463061,32.08507538,交通利用土地
121.5711236,25.0657361,3.028369904,遊憩利用土地
120.243845,23.589999,4.884391308,農業利用土地
120.6564454,24.2560287,171.5454559,建築利用土地
121.2293912,25.0571044,36.2138176,交通利用土地
120.6588095,24.1740657,101.4042358,交通利用土地
121.5322423,24.9457132,32.39822769,公共利用土地
121.5371749,24.9909884,8.298042297,遊憩利用土地
121.807916,24.721131,1.746941566,農業利用土地
121.542438,24.938172,27.13794327,水利利用土地
120.4982733,22.4653279,1.250572085,農業利用土地
120.356696,23.705592,16.37368584,交通利用土地
120.59729,24.2081,303.3407288,遊憩利用土地
120.627919,24.177266,79.1531601,水利利用土地
119.9704532,25.958208,52.49877548,交通利用土地
120.001806,26.2476397,66.89533997,其他利用土地
120.5142313,22.4178622,2.244383812,其他利用土地
121.2087134,24.1777991,1886.775024,交通利用土地
120.2071335,22.9849266,17.21523285,公共利用土地
121.5510965,25.0807748,4.020414829,建築利用土地
119.9369824,26.1550078,0,水利利用土地
121.5154114,25.0640393,0.695527077,遊憩利用土地
120.112063,23.26045,1.675811529,交通利用土地
121.190703,25.032117,55.51336288,農業利用土地
120.3949578,24.0483191,3.045584679,遊憩利用土地
121.2403146,25.0649276,40.7297554,森林利用土地
121.564808,25.040161,5.561494827,交通利用土地
120.6916031,24.0309689,72.66259003,公共利用土地
121.1895525,25.0943703,0,其他利用土地
121.2214496,25.0853526,16.17963409,農業利用土地
121.5927583,25.0413355,25.64019966,遊憩利用土地
120.6951021,22.0397719,3.675734997,遊憩利用土地
120.353069,23.706228,14.86758709,建築利用土地
120.425684,23.345169,35.62522507,農業利用土地
120.846394,24.675827,2.618364811,農業利用土地
120.4634185,23.4589569,29.95485687,遊憩利用土地
121.642029,24.002742,9.531414032,建築利用土地
120.152953,23.498176,0.780121744,水利利用土地
120.2730726,23.8152779,6.995048046,其他利用土地
120.4845867,23.4626917,49.60046005,建築利用土地
120.2456242,22.8235967,8.394924164,建築利用土地
120.5703912,24.175209,234.2968597,其他利用土地
121.5045565,25.0243092,2.714015484,遊憩利用土地
120.197984,22.9815999,5.437710285,建築利用土地
120.1570229,23.0041078,1.943860888,遊憩利用土地
121.6876448,25.2060373,0,水利利用土地
120.9795034,24.8001951,31.83193398,遊憩利用土地
118.3275068,24.4779116,3.302820206,其他利用土地
120.1990128,23.7579313,0,水利利用土地
120.5455922,23.6136286,113.1791916,公共利用土地
120.3538842,22.5101023,-0.161726251,其他利用土地
120.4816101,23.6314349,35.6750145,公共利用土地
120.4661581,23.4736296,43.84780884,交通利用土地
121.307699,24.345338,1687.85376,建築利用土地
120.974801,24.825713,10.91924191,水利利用土地
120.7156646,24.4126768,135.4116058,農業利用土地
120.8671936,23.7034424,837.6832886,農業利用土地
121.0677489,24.9862243,47.9478569,其他利用土地
120.2170354,22.9762821,19.15165329,公共利用土地
120.1847957,22.9365713,2.258872509,農業利用土地
120.5181244,23.868084,31.14861488,水利利用土地
120.2073812,22.9826144,18.07707596,交通利用土地
119.9743723,26.2200584,30.34921646,其他利用土地
120.1759424,23.6940558,2.12856555,農業利用土地
121.625231,24.036508,10.99742126,遊憩利用土地
121.218994,25.055919,35.35890961,交通利用土地
120.6661677,24.1559168,86.83524323,交通利用土地
121.161408,25.058586,41.31321716,農業利用土地
120.3961105,23.6246475,13.69675159,水利利用土地
120.1309207,23.2367129,2.709998131,交通利用土地
120.3797061,22.6344227,10.88300037,遊憩利用土地
120.3668547,23.063761,49.06483078,建築利用土地
120.4820824,22.6581055,20.14791679,遊憩利用土地
121.2658573,25.0816691,24.4473362,其他利用土地
120.228671,23.4627295,5.784953594,建築利用土地
121.5346043,25.0341222,3.446508169,公共利用土地
120.340054,23.9494298,3.697143316,農業利用土地
120.5648954,23.2526925,277.0877686,建築利用土地
120.3425217,23.9870368,1.279969454,農業利用土地
121.247404,25.07132,35.51415253,交通利用土地
121.2198612,25.0556433,35.2240181,交通利用土地
120.7592217,24.5659017,64.91706848,交通利用土地
120.964299,23.96827,442.3198853,公共利用土地
120.940874,23.97658,417.8734436,建築利用土地
120.7724993,23.80525,238.3362274,交通利用土地
120.456885,23.483418,34.77759552,交通利用土地
120.6679249,23.2982124,421.5464172,交通利用土地
120.5301347,24.0562143,9.781385422,水利利用土地
120.52221,24.2943,4.301188469,交通利用土地
120.3148979,23.2359932,14.70714474,交通利用土地
120.14645,23.456323,0.404689103,其他利用土地
120.6772778,23.9649349,92.8272934,建築利用土地
120.906352,24.8101561,0,其他利用土地
120.2223212,22.9732801,19.56736755,遊憩利用土地
120.4509969,23.6100248,27.71098328,森林利用土地
121.5369391,25.0151155,8.4370718,公共利用土地
121.197722,25.08254,8.242160797,交通利用土地
121.8159771,24.8435115,2.11473012,水利利用土地
120.5933095,22.3646414,4.758843899,建築利用土地
120.5593257,23.9570204,25.57580757,其他利用土地
121.426753,25.1923,10.10615349,公共利用土地
120.3013565,22.9334708,25.89679337,交通利用土地
120.6603902,22.2588447,10.11183071,農業利用土地
120.1917952,23.7102378,1.488097191,水利利用土地
120.4710702,23.6751155,33.47265244,交通利用土地
120.8507305,23.8106163,273.5627747,交通利用土地
120.2511215,22.917996,7.276787281,農業利用土地
120.2181348,23.8002803,9.864902496,遊憩利用土地
121.223583,25.05445,36.41909409,其他利用土地
121.1307342,24.9326545,120.2303391,水利利用土地
120.4809397,23.4639648,75.28482819,公共利用土地
120.452103,23.4709949,36.17922592,遊憩利用土地
120.595206,22.411023,31.15246391,水利利用土地
120.6953719,24.0996456,48.81612015,交通利用土地
120.6966515,22.0400041,2.143945932,遊憩利用土地
120.7910229,23.8282975,236.4385529,交通利用土地
121.62031,23.985733,36.70941162,交通利用土地
120.6582415,22.2541294,10.4713974,森林利用土地
120.499567,23.260883,604.1317139,森林利用土地
120.218018,22.97853,18.47829819,公共利用土地
121.488301,25.0602575,0.571434855,遊憩利用土地
120.1872204,23.1057499,3.608133793,交通利用土地
121.544706,24.985124,10.34598827,遊憩利用土地
121.229841,24.957121,129.6797638,水利利用土地
120.523152,22.888576,42.6272583,交通利用土地
120.5565262,23.9556647,25.52618217,建築利用土地
121.6239095,25.2289062,6.864388943,交通利用土地
120.9048729,24.7666338,0,其他利用土地
119.94188,26.161999,0,交通利用土地
120.2652533,23.2875883,6.953007698,交通利用土地
121.5156084,25.0731311,0.692755222,建築利用土地
120.1689348,23.0289063,0.332772732,其他利用土地
121.9156825,25.1239237,3.274761677,水利利用土地
120.997217,24.8244657,18.81452942,交通利用土地
118.308428,24.421819,20.18416595,農業利用土地
120.8531327,23.7069238,456.5119324,農業利用土地
120.5757309,23.2727968,231.9583588,農業利用土地
120.188297,23.270401,2.66664052,水利利用土地
120.6991185,24.2059135,156.1443329,交通利用土地
121.211982,24.902439,206.0028534,建築利用土地
121.130529,24.012236,1153.592896,森林利用土地
120.6304365,23.958078,348.3924255,交通利用土地
120.3047558,22.727366,14.3289156,交通利用土地
121.08,22.702,5.416591167,公共利用土地
120.5971786,22.6420214,40.23410034,建築利用土地
120.5876487,22.5396596,37.08692932,遊憩利用土地
120.8442085,21.9196563,67.09250641,建築利用土地
120.7125552,23.8337059,186.6589355,建築利用土地
121.6355569,25.2313956,1.978641152,農業利用土地
120.062928,23.081508,1.199983358,公共利用土地
120.8969283,23.7789456,453.3733521,交通利用土地
120.5267671,23.8589945,34.07180023,交通利用土地
121.9350028,25.0237064,5.922446251,建築利用土地
121.2106776,25.0390269,49.97783661,農業利用土地
120.5857331,23.4458734,208.5538025,交通利用土地
121.100757,25.029583,39.74562073,水利利用土地
120.3778313,22.6145082,35.95177078,公共利用土地
120.3220133,23.8558082,8.20701313,交通利用土地
121.8314779,24.5243398,26.20471764,其他利用土地
121.0496244,24.7013822,93.16152954,水利利用土地
120.489557,23.26602,301.5436096,森林利用土地
120.4170207,24.0123878,7.889561653,建築利用土地
120.588662,23.0817687,250.9064636,交通利用土地
118.4291788,24.4103018,0,水利利用土地
120.441416,23.468986,32.00720596,交通利用土地
120.1259468,23.2673777,2.220736742,交通利用土地
119.9739771,25.9566324,59.36146545,農業利用土地
118.387436,24.475587,9.056950569,森林利用土地
121.4880423,25.2693119,10.96321774,農業利用土地
120.526135,23.699191,43.73405075,公共利用土地
120.6097233,22.6407094,82.39778137,公共利用土地
120.1550307,23.0033804,1.84402144,水利利用土地
121.5603138,24.9943995,21.29521942,遊憩利用土地
120.7378095,22.0368382,15.51598358,森林利用土地
121.305219,24.218632,2381.147217,交通利用土地
121.227972,25.092811,14.28245068,交通利用土地
120.7382287,24.1950327,338.4748535,農業利用土地
120.5385905,22.5640859,4.404966831,水利利用土地
121.534845,25.032078,5.017996311,遊憩利用土地
121.6233623,25.0560367,2.306437016,水利利用土地
120.458689,23.4567411,36.74313736,交通利用土地
121.4609404,25.0058476,8.109885216,建築利用土地
120.477275,23.464154,49.03053284,交通利用土地
120.490493,22.430235,0.933633924,交通利用土地
118.30472,24.4786,15.86565113,森林利用土地
121.0996181,25.0498843,10.67050076,其他利用土地
121.1817252,25.0077097,81.91043091,農業利用土地
121.4977199,25.0367028,2.524605513,公共利用土地
120.9740497,24.182068,870.2772827,森林利用土地
121.264655,25.081929,25.27536392,水利利用土地
120.792419,24.334989,459.699646,交通利用土地
120.655632,24.1794091,99.46752167,交通利用土地
121.457558,25.2406341,25.57727814,交通利用土地
120.4460061,22.9328269,91.56364441,農業利用土地
120.9616261,23.9683707,440.2822571,建築利用土地
120.5616504,22.3971746,4.243581295,交通利用土地
118.3232974,24.4304678,4.849495888,農業利用土地
120.228521,23.003713,19.45997047,建築利用土地
120.603102,22.417683,44.94420624,交通利用土地
120.671211,23.312838,311.3037109,農業利用土地
120.975569,23.956691,440.1824341,建築利用土地
120.3551683,23.4814369,14.73797035,交通利用土地
121.516001,25.0730499,0.724453866,交通利用土地
121.1403716,25.0147426,70.72671509,農業利用土地
